2629,Cruz lies are almost as bad as Jeb's. These politicians will do anything to stay at the trough!
2630,Cruz going down fast in recent polls- dropping like a rock. Lies never work!
2631,Ted Cruz is a nervous wreck. He is making reckless charges not caring for the truth! His poll #'s are way down!
2632,I will be on  with  from 5-7pm est. on 
2633,I will be on Morning's with Maria on the Fox Business Network tomorrow during the 7am and 8am ET hours.
2634,"Find out where to #VoteTrump on caucus night in Iowa on 2/1/16!
#IACaucus #FITN #Trump2016 
 "
2635,Obama's deal vs. Trump's deals- 
2636,"RT  RUMSFELD: Trump ""has a touched a nerve in our country...in a way that most politicians have not been able to do."" - https:/…"
2637,RT  #NewYork tromps #Jonas. Day after storm of the century the big city is up and running unlike others in the northeast. Mu…
2638,"Join us in Iowa, tomorrow! #IACaucus #Trump2016 #MakeAmericaGreatAgain 
3:00pm:  
7:30pm: "
2639,I will be on The Situation Room with  from 5-7pm est on CNN
2640,"I want to win for the people of this great country. The only people I will owe are the voters. #Trump2016 
Video: "
2641,"IPSOS/REUTERS POLL
Thank you! #Trump2016 
#MakeAmericaGreatAgain "
2642,"It's time for Ted Cruz to either settle his problem with the FACT that he was born in Canada and was a citizen of Canada, or get out of race"
2643,""" Rubio isn't experienced enough to be Commander in Chief. Rubio is a carbon copy of Obama. We need a true leader Vote Trump"""
2644,"""    LET'S GET TRUMP!! GO TRUMP!! USA!USA!"""
2645,""" #WeAreBernie will be overtaken by #WeWantTrump. We are superior and have more supporters. #makeamericagreatagain #trump."""
2646,"""   trump right again #With_Cruz_you_lose! Nobody supports Canuck Cruz #MakeAmericaGreatAgain  #trump2016"
2647,"""  Hillary is so afraid of him. The GOP is afraid of him. The American people embrace him! Let's elect him,  DonaldTrump"
2648,""" From Canada to Goldman Sachs to the kitchen sink, Trump has picked Cruz apart for 2 weeks. "
2649,RT  Trump +15 on Cruz in 2 weeks. Cruz may look back and ask why he ever attacked Trump. DT has killed him ever since.  
2650,"""   ... You are like Superman, everywhere! But I'm keeping up.  Great!"
2651,"""    Everyone B smart! U know deep down Trump is the ONLY 1 able to best LEAD"""
2652,"""   It's time we take America back! No more puppet presidents! #VoteTrump"" So true!"
2653,"""  You said it best! #MakeAmericaGreatAgain "
2654,"Fox News Poll
Thank you, New Hampshire! #FITN
#Trump2016 "
2655,"New Fox News Poll
Thank you, Iowa! #Trump2016 
#IACaucus "
2656,"I will make our Military so big, powerful &amp; strong that no one will mess with us. #Trump2016  "
2657,I will be on Face The Nation this morning at various times across the U.S.   Enjoy!
2658,I will be on  this morning at various times across the U.S.   Enjoy!
2659,"""  i honestly believe you are the only one who can make #AmericaGreatAgain."
2660,""" Dow down almost 2000 pts since start of year, but still outperforming Wall Street's investment in Jeb."
2661,""" . Great comment after last rally  on  ""Triumph with Trump or lose with Cruz."" #Excellent"""
2662,"""   I just love the way Ann Coulter remembers your acts of kindness Donald Trump....GO Trump we love you"""
2663,""" Full Speech: Donald Trump Campaign Rally in Pella IA (1-23-16)  via  One of his best ever"""
2664,"Love making correct predictions. National Review is over. 

review-doomed"
2665,Word is that crying  left the GOP and doesn't have the right to vote in the Republican primary. Dumb as a rock.
2666,Serious doubt in Illinois as to whether or not Cruz can run for President. First of many challenges. 
2667,"Just left a great event in Pella. Going to church tomorrow in Muscatine, Iowa."
2668,I will be on FOX with the great  tonight at 9pm EST! Enjoy! #Trump2016
2669,. such an honor to get your endorsement. You are a fantastic guy! It will not be forgotten. Don and Eric say hello!
2670,"Heading now to Pella, Iowa. Big crowd! Remember, Trump is a big buyer of Pella windows. See you soon!"
2671,"For the great people of Iowa, find your #IACaucus location at  So important to vote! #MakeAmericaGreatAgain"
2672,"Just left Sioux Center, Iowa. My speech was very well received. Truly great people! Packed house- overflow!"
2673,"A wonderful story on Iowa voters by  of the  
"
2674,"Failing  lost all credibility. Not only was he fired @ FOX, he would have voted for Clinton over McCain. "
2675,Based on  conflict of interest and bias she should not be allowed to be a moderator of the next debate.
2676,"Heading to Sioux County, Iowa, where the crowd is amazing. Dr. Robert Jeffress will make the introduction. Make America Great Again!"
2677,"Ted Cruz poll numbers are down big. Because he was born in Canada and was, until recently, a Canadian citizen, many believe he cannot run!"
2678,"I am in Iowa watching all of these phony T.V. ads by the other candidates. All bull, politicians are all talk and no action-it won't happen!"
2679,". has been amazing. We will win and establish strong borders, we will build a WALL and Mexico will pay. We will be great again!"
2680,"I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
 "
2681,""" Dow down almost 2000 pts since start of year, but still outperforming Wall Street's investment in Jeb. JEB wants Common Core"
2682,""" One year from today. "
2683,I am in Iowa. Will be making two speeches today. Good luck to all of the great folks on the East coast. Enjoy the beauty of the storm!
2684,"""  cancelling my subscription- you people are idiots.  WILL be our next President. #Trump2016 #RNC"""
2685,"A wonderful article by a writer who truly gets it. I am for the people and the people are for me. #Trump2016 
"
2686,"Is Cruz honest? He is in bed w/ Wall St. &amp; is funded by Goldman Sachs/Citi, low interest loans. No legal disclosure &amp; never sold off assets."
2687,Cruz did not renounce his Canadian citizenship as a US Senator- only when he started to run for #POTUS. He could be Canadian Prime Minister.
2688,"Cruz says I supported TARP, which gave $25 million to Goldman Sachs, the bank which loaned him the money he didn't disclose. Puppet!"
2689,The only reason irrelevant  doesn't like me is I refused to do his failing show - asked many times. Very few listeners - sad!
2690,". one of the National Review lightweights, came to my office begging for money like a dog. Why doesn't he say that?"
2691,"Just watched Jeb's ad where he desperately needed mommy to help him. Jeb --- mom can't help you with ISIS, the Chinese or with Putin."
2692,Ted Cruz went down big in just released Reuters poll - what's going on? Is it Goldman Sachs/Citi loans or Canada?
2693,"Rush Limbaugh is great, tells it as he sees it---really honorable guy! Thanks Rush! #Trump2016"
2694,The tax scam Washington Post does among the most inaccurate stories of all. Really dishonest reporting.
2695,"Just received the new Fox poll.
Thank you, America! #Trump2016 "
2696,Wow! New National Zogby Poll just out:.TRUMP 45. CRUZ 13. RUBIO 8. Big numbers.
2697,Leaving Nevada now for Iowa. Things are looking good - great new polls!
2698,"New National GOP Zogby Poll
#MakeAmericaGreatAgain #Trump2016
 "
2699,"""National Black Republican Association Endorses Donald J. Trump"" #Trump2016 #MakeAmericaGreatAgain 
"
2700,"New Reuters poll! Thank you!
#MakeAmericaGreatAgain #Trump2016 "
2701,The dying  National Review has totally given up the fight against Barrack Obama. They have been losing for years. I will beat Hillary!
2702,Wow! This might be my highest # yet! Thank you to my opposition- you are totally ineffective &amp; have been for years! 
2703,"""  Poor Jeb. I could've sworn I saw him outside Trump Tower the other day! "
2704,""" Truth be told, I  never heard of The National Review until they ""tried"" to declare war on you. No worries, you got my vote!"""
2705,"After spending $89 million,  is at the bottom of the barrel in polls. He is ashamed to use the name ""Bush"" in ads. Low energy guy!"
2706,The failing  National Review Magazine has just been informed by the Republican National Committee that they cannot participate in debate
2707,""" Poll: Trump has more support in Florida than Rubio and Bush combined.  "
2708,""" #MaryBrigidMcManamon clarified how #CommonLaw is used to interpret meaning of #NaturalBorn #TedCruz "
2709,""" #MaryBrigidMcManamon, Washington Post: Constitutionally speaking, #Cruz simply isn’t eligible to be president "
2710,"Highly respected Constitutional law professor Mary Brigid McManamon has just stated, ""Ted Cruz is not eligible to be President."" Big problem"
2711,""" #laurencetribe calls Cruz ""constitutional hypocrite"" on     "
2712,"#TedCruz eligibility to be President not settled law, says Cruz' Constitutional Law Professor, #LaurenceTribe "
2713,"""   With your help we can #MakeAmericaGreatAgain! #VoteTrump"""
2714,"""  No sleep for the #TrumpTrain!"""
2715,"""  Isn't it time we had a president? Let goofy Glen keep Canada Cruz who can't win. The American people have Trump!"""
2716,"Ted Cruz complains about my views on eminent domain, but without it we wouldn't have roads, highways, airports, schools or even pipelines."
2717,RT  Make America Great Again! #Trump2016 
2718,"The late, great, William F. Buckley would be ashamed of what had happened to his prize, the dying National Review!"
2719,"Very few people read the National Review because it only knows how to criticize, but not how to lead."
2720,National Review is a failing publication that has lost it's way. It's circulation is way down w its influence being at an all time low. Sad!
2721,"Thank you, Iowa! #FITN #IACaucus
#MakeAmericaGreatAgain #Trump2016 "
2722,"Why does  have a fired Bushy like dummy, John Sununu on- spewing false info? I will beat Hillary by a lot, she wants no part of Trump."
2723,#Trump2016 #MakeAmericaGreatAgain 
2724,"Thank you, New Hampshire!
#Trump2016 "
2725,Thank you! #Trump2016 
2726,"Thank you, Iowa! #Trump2016 "
2727,"Happy birthday to my friend, the great  - a totally special guy!"
2728,New Day on CNN treats me very badly.  is a disaster. Not going to watch anymore.
2729,Low energy candidate  has wasted $80 million on his failed presidential campaign. Millions spent on me. He should go home and relax!
2730,"Sad sack  has just done another ad on me, with special interest money, saying I won't beat Hillary - I WILL. But he can't beat me."
2731,So sad that  and many others refused to show the massive crowd at the arena yesterday in Oklahoma. Dishonest reporting!
2732,"""    Remember when Glenn gave out gifts to ILLEGAL ALIENS at crossing the border? Me too!"""
2733,"""    "
2734,"#MakeAmericaGreatAgain #Trump2016
UNIFYING THE NATION
Video:  "
2735,"""  You're the only candidate we can trust, other candidates are controlled by their donors! #VoteTrump"""
2736,"Wacko  is a sad answer to the  endorsement that Cruz so desperately wanted. Glenn is a failing, crying, lost soul!"
2737,""" Trump destroyed Hillary &amp; Sanders moved in. But he didn't destroy her, Trump did.  So true!"
2738,New CNN/WMUR New Hampshire poll just released. Thank you! #FITN #Trump2016 
2739,"Bob Dole Warns of ‘Cataclysmic’ Losses With Ted Cruz, and Says Donald Trump Would Do Better via New York Times: "
2740,"Thank you, New Hampshire! #FITN
#Trump2016 #NHPolitics "
2741,"Thank you, Florida! #Trump2016 "
2742,"15K in OK! Had to turn away 5k, but we are coming back soon to take care of them! So much love in the crowd! Thanks! "
2743,"RT  Trading in the beautiful snow of Iowa for the red dirt of Oklahoma as planned, despite what the media is try's no... htt…"
2744,Great rally in Iowa! Such wonderful people. Traveling now with  to Tulsa- massive crowd expected! 
2745,"#MakeAmericaGreatAgain #Trump2016
LIFE CHANGING EXPERIENCE
Video:  "
2746,""" Breaking News: Sarah Palin has endorsed Donald Trump in the GOP primary - appeal to Tea Party loyalists "
2747,""" President Donald Trump (just getting used to it)"" Wow, very nice!"
2748,"I am greatly honored to receive Sarah Palin's endorsement tonight. 
Video:  "
2749,"Judge Jeanine Slams GOP Establishment:
"
2750,#Trump2016 #MakeAmericaGreatAgain #ECONOMY - VIDEO:  
2751,"“Palin’s brand among evangelicals is as gold as the faucets in Trump tower,” said Ralph Reed, the chairman of the Faith &amp; Freedom Coalition."
2752,RT  I look forward to being on  with  at 7:40pmET. 
2753,"Wow, the highly respected Governor of Iowa just stated that ""Ted Cruz must be defeated."" Big shoker! People do not like Ted."
2754,A true honor to receive the endorsement of John Wayne's daughter....read:  
2755,In the just released SC poll I increased my lead by 4 points since last poll by same firm. Up by 14! Cruz dropped 3. 
2756,"Thank you for your strong testimony when welcoming me to Liberty University, yesterday-  "
2757,Thank you Georgia! I appreciate all of your support. #Trump2016 
2758,. Just read your complete statement. You are an amazing guy &amp; I really appreciate your words &amp; support. I will see you soon!
2759,"On my way to Iowa- just received new national poll numbers. Thank you!
#MakeAmericaGreatAgain #Trump2016 "
2760,Really disgusting that the failing New York Times allows dishonest writers to totally fabricate stories.
2761,"Dope Frank Bruni said I called many people, including Karl Rove, losers-true! I never called my friend  a loser- he’s a winner!"
2762,. Conflicting Stances on Birthright Citizenship [14th Amendment] Gives #TeamTrump credit. 
2763,"Wow, new polls just out have Trump up and Cruz down - he is a nervous wreck!"
2764,. great job on  Thank you for the very smart and kind words!
2765,""". Exclusive:  Says He Will Protect Evangelicals Better Than   #CBNNews #2016"""
2766,I don't think Ted Cruz can even run for President until he can assure Republican voters that being born in Canada is not a problem. Doubt!
2767,Ted Cruz is falling in the polls. He is nervous. People are worried about his place of birth and his failure to report his loans from banks!
2768,"I loved being at Liberty University today! Record setting crowd, unbelievable people! Thank you Jerry and Becki! "
2769,We launched a new series of #Trump2016 videos via Facebook. A new topic everyday! Watch:  
2770,"A great morning with everyone  Thank you! Off to New Hampshire now. #Trump2016 
 "
2771,Leaving for Liberty University. I'll be speaking today in front of a record crowd. #Trump2016
2772,Just a reminder that Ted Cruz supported liberal Justice John Roberts who gave us #Obamacare. 
2773,Thank you  for the kind words. I am very proud of the role model you are for so many. NH &amp; IA radio ad: 
2774,"""  great on    too""  Thank you Ben for your nice comments on debate!"
2775,"I am self-funding my campaign - putting up my own money, not controlled.  Cruz is spending $millions on ads paid for by his N.Y. bosses."
2776,"Far more killed than anticipated in radical Islamic terror attack yesterday. Get tough and smart U.S., or we won't have a country anymore!"
2777,"Big announcement in Ames, Iowa on Tuesday! You will not want to miss this rally! #Trump2016  "
2778,"Iran is going to buy 114 jetliners with a small part of the $150 billion we are giving them...but they won't buy from U.S., rather Airbus!"
2779,"In Iran deal we get 4 prisoners. They get $150 billion, 7 most wanted and many off watch list. This will create great incentive for others!"
2780,Interesting read from Peggy Noonan. 
2781,Is this the New York that Ted Cruz is talking about &amp; demeaning? 
2782,"Wow! Ted Cruz received $487K in campaign contributions, $11M from a NY hedge fund mogul, &amp; $1M low int. loan from Goldman Sachs. Hypocrite"
2783,Departing NH now- great morning with record crowd in Portsmouth- in a snow storm! Thank you!  
2784,Greatly dishonest of  to file a financial disclosure form &amp; not list his lending banks- then pretend he is going to clean up Wall St
2785,When will  give all the New York based campaign contributions back to the special interests that control him.
2786,"Everybody that loves the people of New York, and all they have been thru, should get hypocrites like Ted Cruz out of politics!"
2787,"If Ted Cruz is so opposed to gay marriage, why did he accept money from people who espouse gay marriage?"
2788,"Ted is the ultimate hypocrite. Says one thing for money, does another for votes. 
"
2789,"Great new numbers. Thank you! 
#MakeAmericaGreatAgain #Trump2016
 "
2790,"Ted Cruz purposely, and illegally, did not list on his personal disclosure form personally guaranteed loans from banks. They own him!"
2791,"Based on the fact that Ted Cruz was born in Canada and is therefore a ""natural born Canadian,"" did he borrow unreported loans from C banks?"
2792,"Oh no, just reported that Ted Cruz didn't report another loan, this one from Citi. Wow, no wonder banks do so well in the U.S. Senate."
2793,"The Ted Cruz wiseguy apology to the people of New York is a disgrace. Remember, his wife's employer, and his lender, is located there!"
2794,"Was there another loan that Ted Cruz FORGOT to file. Goldman Sachs owns him, he will do anything they demand. Not much of a reformer!"
2795,"Ted Cruz said he ""didn't know"" that he was a Canadian Citizen. He also FORGOT to file his Goldman Sachs Million $ loan papers.Not believable"
2796,Ted Cruz was born in Canada and was a Canadian citizen until 15 months ago. Lawsuits have just been filed with more to follow. I told you so
2797,"More radical Islam attacks today - it never ends! Strengthen the borders, we must be vigilant and smart. No more being politically correct."
2798,. is a total clown. Has zero credibility!    
2800,". please explain to the very dumb and failing  that I supported John McCain big league in 2008, not Obama!"
2801,Just got back from Iowa - had a great time with amazing people. Will be back soon!
2802,.  Thank you Geraldo for your nice words on  tonight. You are a true champion! Thank  - great guy!
2803,"""  got ass kicked by  last night-He offended every New Yorker &amp; has no answer to Natural Born issue"
2804,Jusr watched  #HarveyPitt on  - he was great!
2805,"RT      obvious to all that he raised some GREAT, responsible, patriotic kid…"
2806,"Top searched candidate by state, as seen in the #GOPDebate media filing center. WE WILL MAKE AMERICA GREAT AGAIN! "
2807,Sen. Lindsey Graham embarrassed himself with his failed run for President and now further embarrasses himself with endorsement of Bush.
2808,"Jeb Bush, who did poorly last night in the debate and whose chances of winning are zero, just got Graham endorsement. Graham quit at O."
2809,WSJ/NBC Poll: Donald Trump Widens His Lead in Republican Presidential Race. #Trump2016 
2810,""" Enjoyed watching  at his rally yesterday!  I've never seen the Bay Center that packed! "
2811,"""   no one wants a Bush or a Clinton, they want a straight shooter like TRUMP!"""
2812,""" Massive crowd in Pensacola, Florida! Unbelievable! THANK YOU! #VoteTrump "
2813,""" Thousands packed into the Pensacola Bay Center to see Donald Trump tonight...   A fantastic evening!"
2814,Do you think Iran would have acted so tough if they were Russian sailors? Our country was humiliated.
2815,""" Standing with  as he defends our sailors and military and Americans in the USA "
2816,"""   There isn't anything Donald Trump says that I don't agree with. Go Trump!"""
2817,". ""Trump's appeal to evangelicals is real"" #Trump2016  "
2818,United States looks more and more like a paper tiger. Won't be that way if I win!
2819,Iran humiliated the United States with the capture of our 10 sailors. Horrible pictures &amp; images. We are weak. I will NOT forget!
2820,"Stuart Stevens is a dumb guy who fails @ virtually everything he touches. Romney campaign,his book,etc. Why does  put him on?"
2821,"Why does  &amp;  waste airtime by putting failed campaign strategist, Stuart Stevens - who lost BIG for Romney - on the show?"
2822,. unbelievable job on #FoxNews with  That was better than I could do! #Trump2016
2823,"THANK YOU! #VoteTrump 
"
2824,"THANK YOU, IOWA! Highly respected   poll just released. #VoteTrump #IowaCaucus "
2825,"RT  REUTERS ROLLING:  TRUMP 39%, CRUZ 14.5%, BUSH 10.6%, CARSON 9.6%, RUBIO 6.7%... MORE... "
2826,"Thank you! #VoteTrump
"
2827,"My nomination would increase voter turnout. #VoteTrump 
#MakeAmericaGreatAgain #Trump2016
"
2828,"Sadly, there is no way that Ted Cruz can continue running in the Republican Primary unless he can erase doubt on eligibility. Dems will sue!"
2829,"""       THIS ELECTION IS ABOUT AMERICAS FUTURE, VOTE TRUMP"""
2830,"Thank you for your support last night, Iowa! #VoteTrump #Trump2016 #IACaucus #FITN #IAPolitics "
2831,"Iran toys with U.S. days before we pay them, ridiculously, billions of dollars. Don't release money. We want our hostages back NOW!"
2832,"Numerous polls have me beating Hillary Clinton. In a race with her, voter turnout will be the highest in U.S. history-I get most new voters!"
2833,"The State Of The Union speech was one of the most boring, rambling and non-substantive I have heard in a long time. New leadership fast!"
2834,"Just found out that  is spending a fortune on Iowa push polls negative to me. Not nice, but OK! New polls are great."
2835,"The #SOTU speech is really boring, slow, lethargic - very hard to watch!"
2836,The Iran deal is terrible. Why didn't we get the uranium stockpile - it was sent to Russia. #SOTU
2837,"New CBS poll. #Trump2016
"
2838,Another new Iowa poll just released. Thank you! #IACaucus #FITN 
2839,"Such a serious problem for Ted &amp; the GOP. Great doubt, Dems will sue! Let's all work together to solve this problem. "
2840,"On my way to Cedar Falls, Iowa, now. Will be great--I love the people of Iowa!"
2841,THANK YOU! #Trump2016 
2842,The Tonight Show begins in 5 minutes. Enjoy!
2843,. horrible advise to Mitt Romney made victory an impossibility. Don't blame Mitt! Now Stevens can't get a job!
2844,""" . --failed ""strategist"" who can't find clients criticizes winning #TeamTrump. Stop complaining &amp; try winning"
2845,Fantastic job on   tonight.  is a winner! 
2846,Don't forget to watch The Tonight Show with the wonderful  at 11:30 P.M. You will not be disappointed!  
2847,Face The Nation's interview of me was the highest rated show that they have had in 15 years. Congratulations and WOW!   
2848,". Major Garrett of  covers me very inaccurately. Total agenda, bad reporter!"
2849,Thank you Michael Harrison  for your kind words - greatly appreciated!
2850,Will be on  with  on  at 11:35pmE. Enjoy! #Trump2016 
2851,". recently said that she can’t be wooed by Trump. She is so average in every way, who the hell wants to woo her!"
2852,"New Iowa poll. Thank you!
#MakeAmericaGreatAgain #Trump2016 "
2853,. is retiring their elephants-- the circus will never be the same.
2854,Congratulations to  of Face the Nation on his highest ratings in 15 years. 4.6 million people watched my interview! Thank you!
2855,"Just arrived in New Hampshire. Thank you to all of my supporters!
#MakeAmericaGreatAgain #Trump2016 "
2856,"So professional of  news to throw out the failing  newspaper from their debate. Paper won't survive, highly unethical!"
2857,Great job on Fox this morning  I am sending out for your book immediately. Thank you very much!
2858,Congratulations to my friend  on winning a #GoldenGlobe. A wonderful guy- who has created something special- well deserved!
2859,Why does  w/  allow a hater &amp; racist like  to waste good airtime?  can do much better than him!
2860,Thank you to our law enforcement officers! #LESM #Trump2016 
2861,"Union Leader refuses to comment as to why they were kicked out of the ABC News debate like a dog. For starters, try getting a new publisher!"
2862,UL has lost all credibility under Joe McQuaid w circulation dropping to record lows. They aren't worthy of representing the great people NH.
2863,This is really unfair and a conflict for all the other candidates. I said it should not be allowed and ABC agreed.
2864,"If their highly unethical behavior, including begging me for ads, isn’t questionable enough, they have endorsed a candidate who can’t win."
2865,I am pleased to announce that I had the Union Leader removed from the upcoming debate. 
2866,"Remember, get TIME magazine! I am on the cover. Take it out in 4 years and read it again! Just watch..."
2867,"Heading now for Reno, Nevada, for a big rally. Good poll numberd all over!"
2868,"In the just out  Poll, I easily beat Hillary Clinton - and I havn't even focused on her yet. On our way: MAKE AMERICA GREAT AGAIN!"
2869,Yesterday in Iowa was amazing - two speeches in front of two great sold out crowds. They love that I am the only candidate self-funding!
2870,""" Trump pummels his opponents - and the press | SunHerald    Thank you!"
2871,I want to thank the people of Iowa for an unbelievable day. The crowds were amazing. Will be back Tuesday!
2872,Will be on Meet the Press with  tomorrow morning. Enjoy!
2873,I will be interviewed by Chris Wallace on Fox tomorrow morning. Tune in!
2874,I'm protesting the  from having anything to do w/ ABC debate. Their unethical record doesn't give them the right to be involved!
2875,"(2/2) David brilliantly tells it like it is -- the real deal! Read it! 
"
2876,(1/2) Time Magazine has me on the cover this week. David Von Drehle has written one of the best stories I have ever had.
2877,Thank you so much. Earnest must have been a great person.  
2878,. watched on  and appreciate your statements --- I have been waiting for them for a long time. Thank you.
2879,"Thank you,  Chris Cillizza. It is a true person of character that can change his opinion &amp; do what is right. "
2880,"Constitutional law expert  #Laurence Tribe of Harvard says ""wrong to say it (natural born citizen) is a settled matter-it isn't settled)."
2881,South Carolina rally last night was so unbelievably exciting (and fun). I am now off to Iowa for two big rallies - packed houses. Love it!
2882,"Pat Buchanan gave a fantastic interview this morning on  - way to go Pat, way ahead of your time!"
2883,"Great even in SC tonight! Fire Marshall would not let everyone in-- 5,000 turned away. Thank you for coming!"
2884,"Will be at venue, in wonderful South Carolina, very soon. Big traffic back-up, tremendous crowd! Will be wild."
2885,"#FoxNews Poll - THANK YOU!
#MakeAmericaGreatAgain #Trump2016 "
2886,#MakeAmericaGreatAgain #Trump2016 
2887,Love seeing union &amp; non-union members alike are defecting to Trump. I will create jobs like no one else. Their #Dem leaders can’t compete!
2888,I hope all workers demand that their  reps endorse Donald J. Trump. Nobody knows jobs like I do! Don’t let them sell you out!
2889,On my way to South Carolina. Big Crowd--- look forward to it!
2890,Not good news for Jeb Bush  
2891,"Hank Greenberg, formerly of AIG, gave $10 million to the  campaign 3 months ago. He is not happy, a total waste of money!"
2892,"""  You did great and showed courage going to Burlington. No other GOP candidate would do what you did tonight!"""
2893,"""   I agree with you on this.  won't be good. He will be great!"""
2894,"""  Key State Florida Poll: Trump 32% Beats #Rubio-#Bush Combined  "
2895,""" DonaldTrump, wish I could attend one of your rallies, none are close enough. Make America Great Again for my Kids.Thank you"
2896,"Great time in Burlington, Vermont. Crowd was amazing."
2897,We could only get a small fraction of this 25k crowd in. The movement to Make America Great Again is unbelievable! 
2898,"I'm leaving now for Burlington, Vermont. It will be wild!"
2899,"Joy Behar, who was fired from her last show for lack of ratings, is even worse on  We love Barbara!"
2900,The   once great when headed by  is now in total freefall. Whoopi Goldberg is terrible. Very sad!
2901,"RT  Explosive Trump attack on HRC, Bill, Monica, Cosby, and Weiner. Trump camp just upped the ante on ""women's rights"" "
2902,Hillary and her friends! 
2903,Weak &amp; ineffective  is doing ads where he shows his statement in the debate but not my response. False advertising!
2904,I have an idea for  whose campaign is a disaster. Try using your last name and don't be ashamed of it!
2905,. Ted--free legal advice on how to pre-empt the Dems on citizen issue. Go to court now &amp; seek Declaratory Judgment--you will win!
2906,Massive crowd in VT tonight. Venue not big enough. Officials say NO to outside event and sound system. Arrive early!
2907,Man shot inside Paris police station. Just announced that terror threat is at highest level. Germany is a total mess-big crime. GET SMART!
2908,"I will be in beautiful Burlington, Vermont, tonight for a rally. Will be great fun. MAKE AMERICA GREAT AGAIN!"
2909,It was a very wise move that Ted Cruz renounced his Canadian citizenship 18 months ago. Senator John McCain is certainly no friend of Ted!
2910,". was one of the worst performing stocks on the S&amp;P last year, plunging 46%. Very disloyal company. Another win for Trump! Boycott."
2911,"The failing  newspaper in N.H. just sent The Trump Organization a letter asking that we take ads. How stupid, how desperate!"
2912,"Do you believe that  in NH was demanding ads? Look at enclosed letter from them, just received: "
2913,I will be on  for a  interview today. Please join us 5PM ET.
2914,"Huge crowd expected tomorrow night! VT Police say first come, first serve. Arrive early!"
2915,Don’t like  golf swing.  Not athletic. I’ve won many club championships. Play him for charity!
2916,I don’t cheat at golf but  cheats—with his game he has no choice—and stop doing commercials!
2917,"HAPPY BIRTHDAY to my son,  Very proud of you!
 "
2918,Germany is going through massive attacks to its people  by the migrants allowed to enter the country. New Years Eve was a disaster. THINK!
2919,"""  Trump single handedly did what no other politician ever dared to do, attacked the media for all their lies"""
2920,"""   Have to get people of all ages out to vote for Donald Trump!"""
2921,"""    I am so glad u are for Trump your program is my favorite. The Don is by far the best"""
2922,"""  Women make up the fastest growing market in gun sales. And Hillary wants to take those rights away from women!"""
2923,"""  mr trump you were excellent on  tonight""  Thank you!"
2924,""" # ISIS Reportedly Murders Spies Calls #DavidCameron 'Slave of the #WH' Video    ARE YOU WELCOME NOW"""
2925,""" .  Somewhere in that crowd am I. The Gymnasium was electric, the crowd unstoppable &amp;  Kingly."""
2926,"""    If Trump doesn't win, we may not be able to recuperate America."""
2927,"""  gave an AWESOME speech in Claremont tonight!!"
2928,"""  if  doesn't win, I'm leaving this country #Trump4President"""
2929,I am in New Hampshire. Just received great news from Reuters poll. Thank you for your support! 
2930,"""   I love it when TRUMP calls out MSM for what they really are!  Cams starting to show crowds at rallies!"""
2931,"""  What's wrong with showing Morocco? Nothing! It illustrates a Point! Duh! Love the video!"""
2932,I don’t know  to best of my knowledge haven't played golf w/him &amp; think he does too many TV commercials—boring. Not a fan.
2933,"Wow  circulation in NH has dropped from 75,000 to around 10—bad management. No wonder they begged me for ads."
2934,"""  My Facebook Groups are all voting TRUMP /4000 people! !!"" Great!"
2935,"""  watched lowell mass speech. Awesome. Great crowd. Make America Great Again!!!!!!"""
2936,""" Iowa key endorsement for  Can't wait for the Iowa caucus in 4 weeks! #Trump2016 "
2937,"""      Minimizing dependency on China is crucial.Only Trump talks about that"
2938,"""   Donald get big business back and# MAKE AMERICA GREAT AGAIN FOR 2016"""
2939,"""  The crowd was HUGE #MakeAmericaGreatAgain "
2940,"""  Mr. TRUMP this was your best, most energized one to date. ( and i have watched most of them)... WELL DONE"
2941,""" Wow! Let's hear it for the Factor. Let the truth be known. More are beginning to realize  is the real deal!"
2942,"""  Donald Trump hit one out of the ballpark in Lowell, MA tonight"""
2943,""" Now 2-more IT Firms going over seas? There is a huge difference between a global economy and GREED! #MakeAmericaGreatAgain"
2944,"The rally in Lowell, Massachusetts, was amazing. 10,000 people going wild. MAKE AMERICA GREAT AGAIN!"
2945,"Woody Johnson, owner of the NYJets, is  finance chairman. If Woody would’ve been w/me, he would’ve been in the playoffs, at least!"
2946,"I look forward to being in Lowell, Massachusetts, today. I hear a very big crowd is expected--we will have lots of fun!"
2947,""" Trump only wins with our votes. we must grow Trump nation and do our part. vote. This is our time."
2948,""" This #Iowan is voting for  #IACaucus. Thank you for supporting IOWA!   My great honor"
2949,"By the way, Hillary &amp; the MSM forgot to mention that Hillary is in the 
Al-Shabaab terror video. "
2950,The worst thing Hillary could do is have her husband campaign for her. Just watch.
2951,"Iran, with all of the money and all else given to them by Obama, has wanted a way to take over Saudi Arabia &amp; their oil. THEY JUST FOUND IT!"
2952,"""   bashing distinguished women journalists won't win you votes""  She is 3rd rate, a total dummy!"
2953,"""   I love  &amp;  REAL MEN w/ an opinion Exciting interesting controversial"
2954,". of the  was terrible today on Face The Nation.No focus, poor level of concentration-but correct on Hillary lying"
2955,". said today on  that ""attacking Bill to get to Hillary has never worked before."" Wrong - attacked him in '08 &amp; won!"
2956,"Does anybody remember when Bill Clinton, in 2008, worked long and hard for Hillary? She LOST! Now Bill is at it again. Just watch."
